mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,thumbnail,nexus_requirements,version,last_updated,mod_downloads,category_cn,summary_cn,summary
13682,季节性帽子,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/13682,Seasonal Hats (Fashion Sense),KaileyStardew,13,https://staticdelivery.nexusmods.com/mods/1303/images/13682/13682-1718080173-1813190554.png,,,2022/9/7,160.6K,衣服,为时尚单品增添季节限定帽子（Beans and Maea 出品）。<br />包含所有原版帽子，并新增彩色和棱镜版本。,"Adds Seasonal Hats (by Beans and Maea) to Fashion sense. <br />Includes all original hats, and adds colourable and prismatic versions."
5815,钓鱼助手2（1.6兼容）,,,#钓鱼,https://www.nexusmods.com/stardewvalley/mods/5815,Fishing Assistant 2 (1.6 Compatible),I3lanketGhost,26,https://staticdelivery.nexusmods.com/mods/1303/images/5815/5815-1712480814-407535168.jpeg,,,2024/4/26,799.7K,钓鱼,您的私人钓鱼助手，它将为您处理繁琐、枯燥、疲惫的钓鱼工作，您甚至无需点击一次。,"Your personal fishing assistant. that will handle the tough, boring, and tiring fishing for you, without you having to click even once."
1993,艾莉的季节性建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/1993,Elle's Seasonal Buildings,Elle,17,https://staticdelivery.nexusmods.com/mods/1303/images/1993/1993-1714843058-948288367.png,,1.3.4,2024/3/28,1.5M,建筑,一款内容补丁包，用于替换农场中所有建筑物的季节性内容。包含适用于多种热门地图配色方案的建筑物。,A Content Patcher pack for seasonal replacements for all the buildings on your farm. Includes buildings for several popular map recolors!
4542,中世纪建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/4542,Medieval buildings,Gweniaczek,17,https://staticdelivery.nexusmods.com/mods/1303/images/4542/4542-1636487681-754185487.png,,2.2,2024/3/20,1.5M,建筑,全套农场建筑。季节性，多种选择。<br />献给所有和我一样热爱 Eemiestardew 的中世纪现代建筑和 KAYA/jina2ya 的花谷建筑的朋友们 c:。,"Full set of Farm buildings. Seasonal, multiple options.<br />For all that love Medieval Modern buildings by Eemiestardew and Flower Valley by KAYA/jina2ya as much as i do c:"
299,第二次房屋升级后的浴室,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/299,Bathroom after 2nd Houseupgrade,DevilBro,17,https://staticdelivery.nexusmods.com/mods/1303/images/299-3-1460464075.jpg,,,2016/10/3,769.7K,建筑,这个模组会在你将房子升级到2级后添加一个浴室。你可以在自己的小泳池里洗澡并恢复体力。其他功能都只是装饰性的。,This mod adds a bathroom in your house once you upgraded it to level 2. You can bath in your own little pool and recover stamina. Everything else is just cosmetic.
3947,季节性日本建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/3947,Seasonal Japanese Buildings,sonreirblah,17,https://staticdelivery.nexusmods.com/mods/1303/images/3947/3947-1558280194-780097219.gif,,,2019/5/20,226.9K,建筑,-如果您想以任何方式修改此模组，当然可以，请随意，因为我没有时间再更新/更改它了，抱歉-<br /><br />将原版建筑替换为随季节变化的日式建筑。还包括动画建筑和雕像，以及可制作物品。,"-IF YOU WANT TO MODIFY THIS MOD IN ANY MEANS, SURE, GO AHEAD BECAUSE I HAVE NO TIME UPDATING/CHANGING IT ANYMORE, SORRY-<br /><br />Replaces the vanilla buildings into Japanese Buildings that changes with each season. Also includes animated building and statues, and craftables."
4564,杂草丛生的仙女屋,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/4564,Overgrown Fairy Buildings,naeldeus,17,https://staticdelivery.nexusmods.com/mods/1303/images/4564/4564-1571077003-35343842.png,,,2021/1/25,114.5K,建筑,Ali's Overgrown Buildings 的内容补丁转换和更新版本。已更新至 sdv 1.5。,A content patcher conversion and updated version for Ali's Overgrown Buildings! Updated for sdv 1.5.
494,阿里的过度生长的仙女建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/494,Ali's Overgrown Fairy Buildings,Ali Read,17,https://staticdelivery.nexusmods.com/mods/1303/images/494-0-1468378927.png,,,2016/7/13,143.4K,建筑,爬满藤蔓的可爱建筑。,cute buildings overgrown with vines
2110,建筑完整套装,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/2110,Hudson Valley Buildings - Complete Pack,oomps62 and magimatica and endohare,17,https://staticdelivery.nexusmods.com/mods/1303/images/2110/2110-1717298611-219931403.png,,,2024/6/3,95.1K,建筑,哈德逊河谷的建筑包括：房屋、谷仓、鸡舍、多人游戏小屋、史莱姆小屋、水井、方尖碑、金钟、筒仓、棚屋、肖恩的鸡舍、磨坊、鱼塘、大棚屋、邮箱、宠物碗和蜂箱。,"Hudson Valley buildings including: houses, barns, coops, multiplayer cabins, slime hutch, well, obelisks, gold clock, silo, shed, Shane's chicken coop, mill, fish pond, big shed, mailboxes, pet bowls, and beehouses"
5438,马厩和拖拉机车库,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/5438,Stable and tractor garage,Gweniaczek,17,https://staticdelivery.nexusmods.com/mods/1303/images/5438/5438-1636406225-1821100111.png,,,2022/5/13,195.7K,建筑,季节性马厩和拖拉机车库，仿照中世纪建筑风格建造。,Seasonal stables and tractor garages made to mach Medieval Buildings.
524,农舍地下室改造,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/524,Farmhouse Basement Mod,MiniPantsu,17,https://staticdelivery.nexusmods.com/mods/1303/images/524-0-1472116549.png,,,2017/4/24,140.2K,建筑,为您的农舍增添地下室。这里是运行暖气炉的理想场所……现在还配备了全新的地下室兼容浴室，浴室里还带有一面镜子，方便您改变角色的外观……。,Adds a basement to your farmhouse. An ideal place for running your furnaces&#33; <br />...Now with a new cellar compatible bathroom which also comes with a mirror for changing your character&#39;s appearance&#33;
4137,宽敞的温室,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/4137,Spacious Greenhouse,mintgal,17,https://staticdelivery.nexusmods.com/mods/1303/images/4137/4137-1561445580-2016200372.png,,,2019/6/30,86.8K,建筑,更大的温室，配有季节性玻璃窗。,Bigger greenhouse with seasonal glass windows.
7160,西班牙复兴式建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/7160,Spanish Revival Buildings (WIP),Hadi,17,https://staticdelivery.nexusmods.com/mods/1303/images/7160/7160-1614593115-94759830.png,,,2022/6/19,75.0K,建筑,一套受西班牙复兴式建筑风格启发而设计的季节性建筑。目前仍在开发中，未来将添加更多建筑和配套的可制作物品。,"A set of seasonal buildings inspired by the Spanish Revival architectural style. Currently a WIP, with more buildings and matching craftables to be added over time."
10656,AT和CP玫瑰小屋-农舍替代,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/10656,Rosy Cottage - Farmhouse replacement,wabiii,17,https://staticdelivery.nexusmods.com/mods/1303/images/10656/10656-1642213163-1033550577.png,,,2025/1/29,89.5K,建筑,一个小型砖砌农舍，可替代农舍，包含冬季季节性装饰和重新着色 - 适用于 AT 和 CP。,A small brick cottage replacement for the farmhouse complete with winter seasonals and recolours - For AT and CP!
12093,AT中世纪现代建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/12093,Eemie's Medieval Modern Buildings for Alternative Textures (AT),lydocia and eemiestardew,17,https://staticdelivery.nexusmods.com/mods/1303/images/12093/12093-1652940626-1542405906.png,,,2022/5/24,67.8K,建筑,Eemie 的中世纪现代建筑，但重新打包以与替代纹理一起使用。,"Eemie's Medieval Modern Buildings, but repackaged to work with Alternative Textures."
1478,哈德逊河谷建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/1478,Hudson Valley Buildings,magimatica,17,https://staticdelivery.nexusmods.com/mods/1303/images/1478/1478-1616259607-988892407.png,,2.0.2,2024/5/14,41.2K,建筑,适用于 Content Patcher 的 Hudson Valley Buildings - 现已更新至 SDV 1.6 版本。,Hudson Valley Buildings for Content Patcher - now updated for SDV 1.6
2752,CP可爱风格农场建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/2752,(CP) More Buildings for Cute Valley Pink for Content Patcher,BeneathThePlass,17,https://staticdelivery.nexusmods.com/mods/1303/images/2752/2752-1535635196-1480995078.png,,,2024/7/12,54.9K,建筑,一个内容补丁扩展包，包含可爱风格的农场建筑，与 Roalie 的 Cute Valley Pink 套装中包含的房屋和马厩相匹配。,A content patcher expansion pack of cute styled farm buildings to match the house and stable included in Roalie's Cute Valley Pink set.
20429,AT中世纪主题棚屋,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/20429,(AT) Medieval Themed Sheds,Shyzie,17,https://staticdelivery.nexusmods.com/mods/1303/images/20429/20429-1709605633-1522548265.png,,2.1.0,2024/5/28,115.6K,建筑,以 Gweniaczek 的风格打造的季节性中世纪小屋，素材来自 Way Back Pelican Town。包含游乐场。另有其他材质可供选择。,Seasonal themed medieval sheds in Gweniaczek's style using assets from Way Back Pelican Town. Playground included! For Alternative Textures.
7701,更好的温室,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/7701,Better Greenhouse,DoctorHadley,17,https://staticdelivery.nexusmods.com/mods/1303/images/7701/7701-1610931126-264807516.png,,,2024/3/22,45.8K,建筑,一个15x15英尺的温室，设有专门的树木种植区。,A 15x15 greenhouse with designated areas for trees.
1078,平衡温室,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/1078,Jamie's Balanced Greenhouse,JamieMage2005,17,https://staticdelivery.nexusmods.com/mods/1303/images/1078-0-1491865296.png,,,2017/4/11,30.3K,建筑,新的温室设计，包含15X15的农作物种植区和12个树木种植区。,New Greenhouse design with a 15X15 plot for crops and 12 spaces for trees.
420,女巫哥特式建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/420,Witchy-Gothic buildings 1.1 UPDATE,Ali Read,17,https://staticdelivery.nexusmods.com/mods/1303/images/420-0-1477105469.png,,,2016/10/22,56.3K,建筑,农场里那些阴森恐怖的建筑。,spooky buildings for your farm!
641,阿里的魔法花园建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/641,Ali's Enchanted Garden Buildings,Ali Read,17,https://staticdelivery.nexusmods.com/mods/1303/images/641-0-1477142363.png,,,2016/10/23,38.5K,建筑,长满青苔的建筑物，让你的农场充满秘密花园的感觉。,overgrown mossy buildings to give your farm a secret garden feel !
9704,更新后的季节性日本建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/9704,Updated Seasonal Japanese Buildings,leroymilo,17,https://staticdelivery.nexusmods.com/mods/1303/images/9704/9704-1712071683-839019419.png,,,2025/9/3,55.1K,建筑,将大部分农场建筑和一些机器重新设计成传统的日式风格。,Reskin of most farm buildings and some machines into a traditional Japanese style.
3459,天使的日本建筑（完整版）,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/3459,Angel's Japanese Buildings (Complete),sonreirblah,17,https://staticdelivery.nexusmods.com/mods/1303/images/3459/3459-1549708012-38559662.png,,,2019/2/23,24.3K,建筑,一个用于替换农舍外观和升级内容的模组。,A mod to replace the exterior of your farm house and upgrades.
40325,多人温室,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/40325,Presc's Multiplayer Greenhouse,Presc,17,https://staticdelivery.nexusmods.com/mods/1303/images/40325/40325-1765918397-1360894692.png,,,2025/12/17,98,建筑,通过增加 4 个独立的附属房间来扩展温室，每个玩家一个房间。每个房间提供完整的原版作物种植面积（12x10）。,"Expands the greenhouse by adding 4 separate annex rooms,one for each player. Each room provides the full vanilla crop area (12x10)"
40208,中式温室,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/40208,AT Chinese-style Greenhouse,Enoki,17,https://staticdelivery.nexusmods.com/mods/1303/images/40208/40208-1765548142-879835903.jpg,,,2025/12/12,133,建筑,中式温室装饰，没有季节变化。,"A Chinese-style greenhouse decoration, without seasonal changes."
36512,时节宁静祥和,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36512,Time is quiet and peacefulil(seasonal),Tcocumi,17,https://staticdelivery.nexusmods.com/mods/1303/images/36512/36512-1754783272-1156236181.png,,,2025/9/20,13.0K,建筑,历经五个月，我终于完成了季节建筑系列作品“时光静谧安宁”，并圆满完成。,"After five months, I have finally completed the series of seasonal architecture 'Time is quiet and peaceful' and it is now successfully finished!"
34168,CP和AT农舍,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/34168,(CP)and(AT)_LBXLW's RedFox and RainFrog Farmhouse,labixiaoluwan,17,https://staticdelivery.nexusmods.com/mods/1303/images/34168/34168-1747891064-1643432460.jpeg,,,2025/5/22,4.3K,建筑,本套装包含 [CP] 和 [AT] 版本。设计与 [RedFox 和 RainFrog 家具] 相匹配。,This set has [CP] and [AT] versions. Designed to match the [RedFox and RainFrog Furniture].
32677,蔬菜蓝农场建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/32677,AT_LBXLW's Vegetable Basket Farm Buildings,Labixiaoluwan,17,https://staticdelivery.nexusmods.com/mods/1303/images/32677/32677-1743060695-95179094.jpeg,,,2025/3/27,4.6K,建筑,希望你喜欢“菜篮子”系列农场建筑。这是一组AT模式的mod，你需要前置mod [AlternativeTexures]。,"Hope you like vegetable-basket farm buildings. If you want to use this mod,you need the pre-mod [AlternativeTexures].<br />希望你喜欢“菜篮子”系列农场建筑。这是一组AT模式的mod，你需要前置mod [AlternativeTexures]。"
37741,CP和AT-可爱沼泽建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/37741,Luny's Cute Swamp Buildings for AT and CP,Luny,17,https://staticdelivery.nexusmods.com/mods/1303/images/37741/37741-1758229177-117587049.jpg,,,2025/9/19,5.8K,建筑,赋予农场建筑一种可爱又带点沼泽女巫氛围的配色方案。因为沼泽女巫也可以很可爱哦。♡。,Gives the farm buildings a cute color scheme with a bog witch vibe. Cause bog witches can be cute too! ♡
34967,合作社,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/34967,CocumiT's Coops,Tcocumi,17,https://staticdelivery.nexusmods.com/mods/1303/images/34967/34967-1750295812-1156405179.png,,,2025/8/12,5.4K,建筑,我终于把它带给大家了：鸡舍。而且这套积木也快要完成了，这对我来说真是太好了，这意味着我可以把更多精力投入到《食物语》的制作中。,"I've finally brought it to you: the Coop, and I'm not far from finishing this set, which is a great thing for me, and it means I can put more energy into Food Story"
33320,蒸汽朋克农场建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/33320,AT_LBXLW's Steampunk Farmbuildings and Craftables,labixiaoluwan,17,https://staticdelivery.nexusmods.com/mods/1303/images/33320/33320-1744897089-476502396.jpeg,,,2025/4/17,3.4K,建筑,Tiny Steampunk Stores hided in the alley.<br />蒸汽朋克+小巷店铺=随意组合，打造一个市井气息浓厚的商业街。<br /><br />如果您是中国玩家，可以关注我的小红书账号：小鹿丸与草莓（小红书号：26201926633），我会在那里更新我的mod制作的相关讯息。希望大家喜欢我的作品！,Tiny Steampunk Stores hided in the alley.<br />蒸汽朋克+小巷店铺=随意组合，打造一个市井气息浓厚的商业街。<br /><br />如果您是中国玩家，可以关注我的小红书账号：小鹿丸与草莓（小红书号：26201926633），我会在那里更新我的mod制作的相关讯息。希望大家喜欢我的作品！
35995,沼泽女巫农场建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/35995,Swamp Witch Farm Buildings,Xafyn,17,https://staticdelivery.nexusmods.com/mods/1303/images/35995/35995-1753965592-671329986.png,,,2025/8/1,2.5K,建筑,想拥有梦寐以求的乡村女巫小屋吗。别再犹豫了，这款模组能将你的农场建筑变成童话世界里的场景。它提供可爱的季节性小屋建筑，带来更沉浸式的体验。,"Wanna live your cottage witchy dreams? Look no further as this mod turns your farm buildings into something that came out of a fairy tale! This mod offers cute cottage buildings that are seasonal, giving it a more immersive feel.<br /><br />This mod is heavily inspired by Pumpkin the Goblin's Frogsong mod, go check them out!!"
30855,CP矮人考古学家,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/30855,CP Dwarven Archaeologist,ahri1014,17,https://staticdelivery.nexusmods.com/mods/1303/images/30855/30855-1736822964-982664559.png,,,2025/2/11,19.2K,建筑,在采石场矿井中新增一名文物商人。,Adds a new Artifact Trader to the Quarry Mine.
33029,自定义建筑一体化包,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/33029,Voids OURple HxW Custom Buildings All in One Pack,VoidWitchCult,17,https://staticdelivery.nexusmods.com/mods/1303/images/33029/33029-1744140027-1680567368.png,,,2025/8/10,2.5K,建筑,将 HxW All-in-One 中的建筑物重新着色为 Ourple 色。,Recolors the buildings of HxW All-in-One into something Ourple.
32979,维多利亚哥特式建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/32979,Victorian Gothic Town Buildings (BETA),porkiichop,17,https://staticdelivery.nexusmods.com/mods/1303/images/32979/32979-1744006570-460427021.png,,1.0.9,2025/8/11,2.2K,建筑,这款维多利亚哥特式城镇建筑模组（测试版）是一款城镇建筑模组，它将以维多利亚女王安妮时期的建筑风格为灵感，为鹈鹕镇和 NPC 建筑重新贴图，采用女巫哥特式、暗色调的风格。,"This Victorian Gothic Town Buildings Mod (BETA) is a town building mod that will retexture the Pelican Town and NPC buildings alike with a witchy-gothic, dark-hued style inspired by Victorian Queen Anne architecture."
30492,森林农场建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/30492,Forest Farm Buildings,Jupitersandwich,17,https://staticdelivery.nexusmods.com/mods/1303/images/30492/30492-1735727758-1989824805.png,,,2025/1/1,2.2K,建筑,将大部分农场建筑替换为森林风格的新建筑。<br />需要 Content Patcher 和 SMAPI。,Replaces most farm buildings with foresty new ones.<br />requires Content Patcher and SMAPI
36389,沼泽动画月门方尖碑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36389,Bog's Animated Moon Gate Obelisks,KoalaNet,17,https://staticdelivery.nexusmods.com/mods/1303/images/36389/36389-1754796158-1059047815.jpg,,,2025/8/14,2.9K,建筑,沼泽方尖碑；现已动画化。经 BogWyytch 授权上传。,Bog's Obelisks; Now animated! Uploaded with permission from BogWyytch
34814,户外建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/34814,CP_LBXLW's RedFox and RainFrog Outdoor Buildings (Code by Mushymato),labixiaoluwan and Mushymato,17,https://staticdelivery.nexusmods.com/mods/1303/images/34814/34814-1749781375-565251293.jpeg,,,2025/6/13,3.5K,建筑,为您的农场添加CP建筑和家具。,Add CP buildings and furniture for your farm.
34331,巨型温室果园,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/34331,Mega Greenhouse Orchard,DENDEN,17,https://staticdelivery.nexusmods.com/mods/1303/images/34331/34331-1748519216-1598018168.png,,1.1.1,2025/6/3,1.6K,建筑,新增一座郁郁葱葱的温室，专门用于果树种植。这座宽敞的建筑可让您全年种植多达 336 棵果树，并包含一大片可供您随意装饰的自由空间。（另有可选版本，可将自由空间替换为可耕种土壤。,Adds a lush greenhouse dedicated to fruit tree cultivation. This spacious building allows you to grow up to 336 fruit trees year-round and includes a large free space you can decorate as you like. (An optional version is available that replaces the free space with tillable soil.)
36358,CP-加工站-农场建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36358,Processing Station - Farm Building (CP),yuninocorn,17,https://staticdelivery.nexusmods.com/mods/1303/images/36358/36358-1754471307-44917783.png,,,2025/8/6,17.1K,建筑,只需将所有农作物、饲料和动物产品装入加工站，即可方便地批量加工，第二天即可取走成品。需要内容补丁程序。,"Conveniently process all of your crops, forage and animal products in bulk by loading them into the processing station and collect your finished artisan goods the next day. Content Patcher required."
36805,直接购买建筑物,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36805,Just Buy Buildings,Lehasan,17,https://staticdelivery.nexusmods.com/mods/1303/images/36805/36805-1755550568-1830773770.png,,,2025/9/1,1.7K,建筑,用金币从罗宾和巫师那里购买建筑物——无需任何资源，只需金币。,"Buy buildings from Robin and the Wizard for money - no resources required, only gold."
32140,乡之屋,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/32140,Inaka no Ie - Countryside House,fiveTrillionElves,17,https://staticdelivery.nexusmods.com/mods/1303/images/32140/32140-1741231909-1514617603.png,,,2025/3/19,1.4K,建筑,一款农舍主题的重新设计，旨在模仿日本乡村建筑风格。带有季节和天气效果。,A farmhouse reskin meant to resemble rural Japanese architecture. Comes with seasonal and weather overlays.
7798,独角兽彩虹马,,,#音频,https://www.nexusmods.com/stardewvalley/mods/7798,Unicorn Rainbow Horse,Roszpunka1990,12,https://staticdelivery.nexusmods.com/mods/1303/images/7798/7798-1611476857-1916535654.png,,,2021/1/27,7.7K,音频,5种不同颜色的独角兽。,5 different colors of unicorns
35061,传送大厅,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/35061,Warp Hall (Content Patcher),yuninocorn,17,https://staticdelivery.nexusmods.com/mods/1303/images/35061/35061-1750674870-311252888.png,,,2025/6/23,1.8K,建筑,一座神奇的农场建筑，将四个传送方尖碑合并成一座紧凑的建筑，并提供多种美学变体可供选择。,A magical farm building that merges the four warp obelisks into one compact building with several aesthetic variations to choose from.
34415,中国家具,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/34415,LonOnly's Chinese Furniture,Long,17,https://staticdelivery.nexusmods.com/mods/1303/images/34415/34415-1748743744-1525589055.jpeg,,,2025/6/1,3.1K,建筑,一些中国风的窗户和屏风设计，灵感源于现实中的中国古建筑风格,一些中国风的窗户和屏风设计，灵感源于现实中的中国古建筑风格
32189,HxW可建造酒庄重新着色AT,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/32189,VWW - HxW Buildable Winery recolor (AT),VoidWitchCult,17,https://staticdelivery.nexusmods.com/mods/1303/images/32189/32189-1741397875-1195352614.png,,,2025/3/8,1.0K,建筑,将 HxW 中的可建造酒庄重新着色为紫色。,Recolors the Buildable Winery of HxW into something Ourple.
36239,Yri风格的书店和热气球,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36239,A Yri-style bookseller and hot balloon,momo,17,https://staticdelivery.nexusmods.com/mods/1303/images/36239/36239-1755016699-2017060646.png,,,2025/8/13,3.6K,建筑,--简介--<br />这个模组将1.6新增的书商和热气球替换成欧式建筑样式，有白玫瑰装饰，专门搭配Yri的城镇大修。<br />除了书商旁边的热气球，哈维十心事件的热气球也有相应的美化。,--简介--<br />这个模组将1.6新增的书商和热气球替换成欧式建筑样式，有白玫瑰装饰，专门搭配Yri的城镇大修。<br />除了书商旁边的热气球，哈维十心事件的热气球也有相应的美化。
36568,自动分拣机大楼,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36568,Auto-Sorter Building,AtlasV,17,https://staticdelivery.nexusmods.com/mods/1303/images/36568/36568-1754949546-1784520028.png,,,2025/8/14,2.3K,建筑,讨厌整理物品。想要一个自动化的解决方案。这款模组正适合你。,Hate sorting your items? looking for an automatic solution? this is the mod for you!
36462,金钟,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/36462,CocumiT's Gold Clock,Tcocumi,17,https://staticdelivery.nexusmods.com/mods/1303/images/36462/36462-1754708938-1913279459.png,,,2025/8/12,1.7K,建筑,我终于完成了金色时钟，好好利用它来装饰你的家吧❤。,"I have finally completed Gold Clock, make full use of it to decorate your far❤"
31427,热气球方尖碑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/31427,Hot Air Balloon Obelisks for 1.6,LCKa conversion of zilch and PaulDunstan,17,https://staticdelivery.nexusmods.com/mods/1303/images/31427/31427-1738527645-275072778.png,,,2025/2/16,1.3K,建筑,热气球方尖碑回归 SDV 1.6 版本啦。现在有 CP 和 AT 两种版本。额外惊喜：方尖碑现在可以作为动态家具使用了。,Hot Air Balloon Obelisks are back for SDV 1.6. Now in CP and AT versions. Bonus: the obelisks are now available as animated furniture!
24619,宝可梦【缺少前置】,,汉化25309,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/24619,Pokemon Ranch,plaidbees,7,https://staticdelivery.nexusmods.com/mods/1303/images/24619/24619-1725243148-2031968131.png,,1.7,2024/9/2,23.6K,牲畜和动物,新增宝可梦作为新的农场动物，拥有闪亮皮肤、蛋和豪华商品。新增宝可梦包括：木木枭、小火龙、杰尼龟、妙蛙种子、波加曼、草苗龟、小火猴、皮丘及其进化型、谜拟Q、伊布进化型、大奶罐、毛毛角羊、烤猪头、六尾、九尾、泡沫栗鼠、三蜜蜂、蜂女王、太阳岩、月石、大葱鸭、向日花怪、向日种子、百变怪、玛机雅娜和未知图腾。,"Adds Pokemon as new farm animals, with shiny skins, eggs and deluxe goods. Adds Rowlet, Charmander, Squirtle, Bulbasuar, Piplup, Turtwig, Chimchar, Pichu + evos, Mimikyu, Eeveelutions, Miltank, Wooloo, Lechonk, Vulpix, Ninetails, Minccino, Combee, Vespiquen, Solrock, Lunatone, Farfetch'd, Sunflora, Sunkern, Ditto, Magearna and Unown!"
33458,米斯特利亚牧场,,汉化33462,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/33458,Mistria Valley,silvermoonchan,7,https://staticdelivery.nexusmods.com/mods/1303/images/33458/33458-1745321608-1156666801.png,,,2025/8/9,1.4K,牲畜和动物,Mistria 动物田野，现已登陆 SDV。,"Fields of Mistria animals, now for SDV!"
29873,数码宝贝,,,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/29873,Digimon Ranch for 1.6,DonValleyParkway silvermoonchan,7,https://staticdelivery.nexusmods.com/mods/1303/images/29873/29873-1733347460-989748448.png,,,2025/6/16,1.5K,牲畜和动物,数码宝贝牧场已更新至 1.6 版本。,Digimon Ranch updated for 1.6
14135,小鹦鹉,,汉化27371,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/14135,Arrbyte's Lovebirds,Arrbyte,7,https://staticdelivery.nexusmods.com/mods/1303/images/14135/14135-1713774788-1290940090.png,,3.0.0,2024/5/27,16.5K,牲畜和动物,添加了带有真实声音的爱情鸟~。,Adds lovebirds with real sounds~
27258,小海豹,,,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/27258,mondluna's Seal for 1.6,mondluna silvermoonchan jonbow,7,https://staticdelivery.nexusmods.com/mods/1303/images/27258/27258-1724477543-740960900.png,,,2025/1/2,2.5K,牲畜和动物,将海豹添加为农场动物。,Adds seals as a farm animal
27257,企鹅,,,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/27257,NukaColaPrime's Penguins for 1.6,NukaColaPrime silvermoonchan,7,https://staticdelivery.nexusmods.com/mods/1303/images/27257/27257-1724477022-595761549.png,,,2025/4/24,2.2K,牲畜和动物,给你的农场添加企鹅。,Adds penguins to your farm
3578,新增鱼类（140种）,,汉化9607,#钓鱼,https://www.nexusmods.com/stardewvalley/mods/3578,More New Fish,Hisameartwork and TrentXV,26,https://staticdelivery.nexusmods.com/mods/1303/images/3578/3578-1562441995-2075573888.jpeg,,3.0.3,2025/12/12,471.2K,钓鱼,游戏中新增鱼类。查看列表了解更多信息。,Adds new fish to the game. Check list to see more info.
31099,可爱生物和黑暗生物,,,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/31099,Dark Creatures and Cuties,xAncAx,7,https://staticdelivery.nexusmods.com/mods/1303/images/31099/31099-1744398517-1080003873.png,,2.1.0,2025/6/25,8.4K,牲畜和动物,该模组为你的游戏添加了 25 种独特的生物，有些黑暗神秘，有些可爱迷人。,"This mod adds 25 unique creatures to your game, some dark and mysterious, some cute and adorable."
32011,综合自然生物,,,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/32011,Integrated Wildlife,Nature - xAncAx,7,https://staticdelivery.nexusmods.com/mods/1303/images/32011/32011-1740957033-1519358492.png,,1.0.3,2025/7/6,11.6K,牲畜和动物,让《星露谷物语》的世界充满生活气息，在石头下、泥土里、草丛中、树梢上寻找动物。这款模组新增了36种野生动物，从小型动物到毛茸茸的哺乳动物和爬行动物，应有尽有。,"Make the world of Stardew Valley feel lived in, find animals under rocks, in the soil, in the grass, in the tree tops. This mod adds 36 new integrated wild animals, from critters to fluffy mammals and reptiles."
